fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
8.244909855865163,0.34080370696865847,0.36973209767711385,3.608572874332357,0.04498928390708455,17.005358046457722,104.0,0.9951850803706969,3.165401853484329,0.5544374051219391,10.351875316260204,4
8.383099747237356,0.17380284992106732,0.3103521374408005,3.7302791311172827,0.04148592622434688,33.894358767759854,173.41549873618678,0.9962514073775653,3.3630279131117287,0.43654928751973315,9.0,4
7.410871277512373,0.3357199267643104,0.380842327093286,3.3547512610635906,0.0277473018720142,5.0,20.915767290671397,0.9915957883645337,3.223790471919787,0.37,11.92948144826501,4
6.413448215201164,0.42088673417076333,0.12090145443473475,1.2552216835426908,0.03841773468341527,21.761084177134542,74.07438518969599,0.9921327589239942,3.2338768620225746,0.3755221683542691,10.42990127851811,4
6.348511995799629,0.2724255997899815,0.4978720010500927,7.3493546883685825,0.04940426663166358,34.67658669466914,200.24255997899814,0.9954517013357835,3.179404798319852,0.5424255997899815,9.480853326332715,4
8.6,0.34,0.36,1.4,0.045,11.0,119.0,0.99556,3.17,0.47,9.4,4
7.2690752475342215,0.4680764576483949,0.18986189218721988,10.21615291529679,0.07540912651324044,17.587669967122956,176.26461166118716,0.9971969174917807,3.3714771837168986,0.4867694169406421,9.945696589634768,4
6.3944977192242,0.2884928245603457,0.23944977192241992,2.3040671928449417,0.1293397263069039,7.849282456034571,110.54784736810372,0.9927271291579138,3.0346650351120488,0.4611004561551601,9.8472488596121,4
6.584984717111768,0.487082059759314,0.05116106294098163,0.885835880481372,0.04101702326739207,31.57507641444116,97.15866446257836,0.9923648144844379,3.1428328239037255,0.44875382072205794,9.700851163369604,4
6.813344859731406,0.2788850467561982,0.2255574766219009,5.593068226177677,0.05786655140268595,13.577700935123964,84.13344859731406,0.9946852687855041,3.0304390654586775,0.4511149532438018,9.615540187024793,4
6.28710367424567,0.5679016732947243,0.10967937436960648,2.8902742802803107,0.042032419065732296,6.0644816287716505,27.77413604795275,0.9933419308838363,3.2812896325754326,0.38741716982220453,10.177413604795275,4
7.881875476204932,0.31271867856926017,0.2874594154774192,0.9163435833282738,0.04216343583328274,5.0,25.309062261897534,0.9922326871666566,3.1079936976174576,0.3545468869051233,10.345468869051233,4
7.256565158860992,0.2356565158860992,0.5705252127088793,11.605252127088795,0.04697373936455603,59.78518883501939,161.40336169451726,0.9977602416478232,3.1278046275359053,0.44052521270887934,8.96491595763707,4
7.1676080596203855,0.37532219707332204,0.3299734805418625,3.4506629864534366,0.04067873254201761,28.205648357722318,142.0,0.99341363698591,3.2229567761518454,0.43794351642277685,10.223389014633389,4
6.125794162771515,0.25871029186142425,0.24742058372284845,2.5904700467418134,0.04493646697827876,250.17978502886908,396.6658065438539,0.9934959594462469,3.463214746494364,0.6116264209513329,10.26785253505636,4
6.110698994002338,0.6007132662668225,0.005349497001169323,1.2982168343329437,0.04178602011995323,23.893010059976614,78.9465050299883,0.9936197575449824,3.3073252514994156,0.38392296446752416,9.462410798346976,4
9.103259083639818,0.35,0.4141852290900452,0.9241852290900452,0.040548886254597294,14.758147709099548,59.79073854549774,0.9923032590836398,2.96,0.2920926145450226,10.424185229090046,4
7.969952144328517,0.3113460948457288,0.4149098871132066,7.209856432985552,0.045791467268035485,20.79146726803549,106.2331738144284,0.9949208532731965,3.0390143567014447,0.3885877201032193,10.58834130927858,4
6.224517156663448,0.25867757349951725,0.46659736508148275,7.0338786749758615,0.04975482843336552,35.94353554170689,199.8112928916586,0.995653610539674,3.2656759806711726,0.5701931373346207,9.513224265004828,4
7.019235456903808,0.2517786703661072,0.31807645430961917,15.154808864225952,0.06191831024790832,39.2595567887024,163.09617728451903,0.9974747686977511,3.1824506925627505,0.49807645430961917,10.143742382531311,4
6.301622218161395,0.5006424703089305,0.04935752969106952,0.9395197515072089,0.03364503709118141,5.661259272795352,81.90330860587906,0.9920678782824789,3.207255063036884,0.3443543212132558,9.714535793896276,4
7.6,0.31,0.23,12.7,0.054,20.0,139.0,0.99836,3.16,0.5,9.7,4
7.745465842685152,0.3019185642952693,0.44474396005350814,13.852560399464918,0.06393954456913536,48.54534157314848,191.96977228456768,0.9987545341573149,3.187674257181077,0.5251511385771616,9.129302971275692,4
6.209656689281773,0.36257940135690636,0.4893519364994482,1.1096566892817727,0.07870515826342643,7.322746485745819,66.67725351425418,0.9907069616141172,3.198068662143646,0.4212832743558027,11.261373242872908,4
7.6,0.2431750884554028,0.3566350176910805,1.4654007076432225,0.0350284840780275,6.336498230891944,106.0,0.9924616028305728,3.119715159219725,0.4168249115445972,10.702848407802751,4
7.207030338299002,0.44678383897165,0.34733736874097476,6.9874343640077505,0.0441608080514175,16.195959742912507,116.678383897165,0.9962160808051417,3.3119595974291247,0.43572928822679974,10.174868728015502,4
7.691895197692693,0.3470798248767765,0.3361084717461963,7.165972061772276,0.05307568559307808,23.616209604614614,159.61620960461462,0.9969178489122705,3.332324192092292,0.5100536242999498,10.046483841845845,4
7.507755586177361,0.33029490901134495,0.23819225984255643,1.0643910389326232,0.031136537664042608,4.5756415573049285,53.84871688539015,0.9907884871688539,3.0826924671914786,0.36605132458439427,11.342435844269508,4
6.721177290778671,0.4373880179436522,0.3284709163114685,4.778822709221329,0.023967049801434617,5.536468127663986,21.145872510655945,0.9918755276893648,3.3117882270922134,0.395035179290986,12.224472310635209,4
5.868477421539931,0.20864193384505153,0.3582058083089416,5.339096861597253,0.04016296793859382,72.94567735380205,135.5053550462935,0.9921173678031181,3.1007077387671,0.3663045156920137,10.746748363060755,4
7.052644223051629,0.3492948738528992,0.43052884461032565,4.803525630735503,0.03115865338309768,3.98237184632248,24.0881407683876,0.9910420673308452,3.172620199253535,0.4514102522942016,12.549118592316123,4
7.276135875327019,0.5106249104766202,0.3256628923520272,3.896402464641907,0.040327647988472916,12.89393722367564,143.13257847040546,0.994697177870246,3.1943371076479727,0.6022158521214855,10.286742152959455,4
6.630318309653129,0.3495030984816686,0.3190954928959386,7.023059157264543,0.047,50.52484507591657,206.09045071040615,0.995157453522775,3.0856560563448956,0.5877833802061472,9.595030984816686,4
7.2,0.4,0.62,10.8,0.041,70.0,189.0,0.9976,3.08,0.49,8.6,4
7.7580062988137755,0.2456394541028062,0.3087210917943876,1.5144008398418367,0.048711983203163264,11.567974804744901,98.86002099604592,0.994,3.128479328126531,0.5344411337864794,10.415206718734693,4
8.007629284883723,0.16070843359634568,0.3610354029485052,1.5038146424418612,0.0330926413164452,14.016348467607976,121.98365153239202,0.9941114439273255,3.1995640408637875,0.3916348467607977,10.3,4
7.973143111328427,0.39107249912106,0.15129232822268068,4.397890530273938,0.039838681025390274,26.881758632812964,70.3547241015611,0.9933974153435546,3.0578461196288655,0.48086155214845383,10.552703453125186,4
7.125228122610259,0.32,0.3578421839153879,9.511540765994742,0.039513687356615514,16.75684367830776,65.74771877389742,0.9930188406895231,3.187020942518457,0.4025228122610259,11.777509348712844,4
8.057452681346149,0.19856368296634627,0.39002710961778797,1.4287263406730744,0.04443089511009612,8.143631703365372,103.14092074158657,0.9928867212143749,3.06,0.5643631703365372,11.185636829663464,4
8.1567294841753,0.2617701574655559,0.4403933683256791,1.2921326334864183,0.04574431058830859,7.039336832567908,68.92132633486418,0.9943004778136031,3.1419668416283955,0.6146895276033324,10.237369990939513,4
6.14596090855923,0.3145333861376727,0.2123607501462118,7.182589539871914,0.06960236132774802,46.14902271398075,206.99372952817498,0.9974022907023788,3.5662744321504816,0.675403909144077,9.631058637161155,4
6.232202901325563,0.2598304351988345,0.47101666826219873,7.091521759941722,0.04967797098674437,35.84746373343046,199.8305072533139,0.9956359333269512,3.254915938144212,0.5671188394697748,9.501695648011657,4
9.191463116073328,0.2229842813021189,0.31659250257376403,2.255453464801205,0.05293688038860408,27.616928644964688,177.93615477416077,0.9955851511549337,3.170215236134275,0.43127690451678435,9.006384522583922,4
6.101914361874889,0.4441558111584897,0.09458654258033972,2.703828723749778,0.04995214095312778,8.85987765982127,102.57006117008936,0.9935700611700894,3.3591385371562996,0.6020712500579986,10.516883776830205,4
6.7,0.45145166214080906,0.2853997109320332,8.177979765242325,0.04553506504029253,8.76998554660166,176.84502168009752,0.9951277979765242,3.2754978319902492,0.44544877146114115,10.16998554660166,4
7.53041274379066,0.4237509052790784,0.10166545962789551,0.8762490947209217,0.03704996378883687,42.18754526395392,111.96669080744209,0.9928797538021721,3.1417089066767496,0.3425416364906974,9.53041274379066,4
6.659231382245796,0.5133421145925744,0.20740015938390685,6.93685026104683,0.051259984061609316,14.481537235508409,95.70384308877102,0.9954084853448725,3.2840843885690556,0.3859231382245796,9.466616488042431,4
6.3,0.27,0.51,7.6,0.049,35.0,200.0,0.99548,3.16,0.54,9.4,4
6.948255071823899,0.5262214497232706,0.15267385458616342,1.2703489856352201,0.05058724640880504,26.186040574591193,135.6685912928302,0.9925143033051924,3.17,0.401860405745912,10.348255071823898,4
6.714896664626699,0.27487586112811085,0.23975172225622168,13.745482913861713,0.05912413887188916,35.79344860516121,191.04965554875565,0.9979256206943594,3.1910724029732744,0.44793448605161207,9.204965554875567,4
6.508159418040024,0.32489565082401445,0.4555217458799279,7.4451595732783655,0.027305506886403846,18.16318836080048,87.67362327839903,0.9915428086673043,3.22,0.7622579786639183,12.487855130959375,4
6.225578882989727,0.24395260904640453,0.44674205054126814,8.30700061159759,0.04602315531958909,36.116316755154095,200.37210558505137,0.9953013893191753,3.152557888298973,0.5027894414948636,9.660473909535956,4
7.1070940916999925,0.32,0.33064113754998914,10.581448589700427,0.03842564550199957,16.212822750999784,65.92905908300007,0.9935084595241003,3.225102407430015,0.4007094091699993,11.57803500869992,4
6.788661714895066,0.24988845446170965,0.2734014855314802,1.2,0.03354646859580264,18.88661714895066,68.90706280839473,0.9900866171489506,3.142267657020987,0.39607805574134825,11.836059421259208,4
6.142113510449244,0.3168297343261338,0.22843837194341265,2.552367665624188,0.05620978405956802,25.736594686522675,112.15772979101511,0.992665111407734,3.196340531347732,0.3779021594043197,9.958043188086394,4
6.739679405439738,0.3194722576427802,0.2079358810879476,2.317435243517904,0.04898397027198691,16.740813873072778,84.46559801813245,0.9933983970271987,3.1129124558295342,0.4639679405439738,9.820641189120524,4
6.586559595033528,0.30251461688953785,0.25771731477237003,3.9307709963393176,0.04189919696275146,121.91015071314442,287.2207840544452,0.9954187510584529,3.451077416013988,0.5461066497930637,9.82549309710289,4
6.9,0.3907469637749843,0.22,4.2962651811250785,0.030037348188749213,10.0,102.0,0.993,3.0,0.8696265181125078,11.6,4
6.960233436082927,0.5376236307591131,0.20950547696354765,0.8,0.03001648410121508,29.127060512651884,87.14354461386696,0.992659477826093,3.152376369240887,0.33016484101215077,9.328708922773393,4
6.337074250508155,0.26099199589261807,0.28,7.440982628303006,0.04862925749491845,50.198399178523616,207.01302792598284,0.9962543085831639,3.2610720369664374,0.5834468665311587,9.198697207401716,4
6.3085469676772545,0.32029916777751016,0.1854273483838627,4.4692318727141345,0.08902991677775102,24.2008561312961,192.8290606464549,0.9963351714653473,3.5082906064645494,0.6665812129290982,9.417093935354508,4
7.588760067989746,0.3258314010198462,0.4544495972804101,4.283603857221533,0.04361123993201025,18.222479864020507,64.22247986402051,0.9912721320475928,3.0163933976203587,0.38473059558066647,12.172363925211279,4
6.7362570098501795,0.4804691566592109,0.2891228970449462,1.2,0.03145028039400717,18.362570098501795,73.09943921198565,0.9895625700985018,3.152748598029964,0.5166088773445875,12.464915881797848,4
6.887814746845664,0.39396020727515935,0.3929934794362566,4.502517974765309,0.022761578322146023,5.0,19.213241930200887,0.991551787325906,3.308476843355708,0.36847684335570796,12.520795854496813,4
6.159037238953741,0.48903723895374074,0.05277020883700739,1.3301089909857222,0.0352048138052313,5.795186194768704,81.81925522092519,0.9921167529522978,3.248192552209252,0.3602406902615648,9.909627610462593,4
8.336617147576618,0.59828685627762,0.5124194256610853,16.427942841411273,0.05041542868941546,47.132742648699356,307.8973153357976,1.000012205715859,2.9873234295153237,0.6519485710352818,10.297645726870982,4
6.189859702633817,0.5256903736193722,0.029126267629564703,0.9,0.03505070148683092,5.923947769753627,80.84789553950725,0.992290819557774,3.2410140297366183,0.3497464925658454,9.548166412489369,4
7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.64,10.2,4
7.310222154085576,0.3023692354863832,0.44982564731517766,4.635419028793866,0.04,3.169572544747039,28.660854910505922,0.9907017435268483,3.04,0.5164341964202369,12.330427455252961,4
7.05631580274837,0.45111677702100716,0.24427302938556056,1.2679605246564536,0.03671842098625815,5.679605246564537,56.320394753435465,0.9921488388258284,3.158736839450326,0.485631580274837,10.671842098625815,4
7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.64,10.2,4
7.458039993757221,0.29901999687861053,0.2693720043699453,3.676879862658862,0.03663559756531619,10.93720043699453,137.7764005618501,0.993760743696601,3.093843993132943,0.5629400093641685,10.31684018104059,4
7.077986339325631,0.22796245892138647,0.45796245892138643,2.9882934467399203,0.05052457374832351,37.220136606743694,164.2201366067437,0.9954320819640463,3.436416392809243,0.5555972678651262,10.147542625167649,4
6.7213684665970375,0.42478647332239167,0.11965788335074054,1.3128195000746024,0.04049571366761163,42.58120333283598,114.0,0.9929264962666269,3.220769170004476,0.3947007466746243,9.541879666716401,4
7.375434676243482,0.29508693524869645,0.2711413309391294,3.5411947480695996,0.05050869352486965,7.377173381217411,133.3771733812174,0.994404868373927,3.146228266187826,0.48754346762434825,9.753967949721718,4
6.241981346197653,0.6094654230798435,0.07099067309882673,1.2763364423003911,0.03916037307604693,22.580186538023465,78.29009326901173,0.9926351399035176,3.2745046634505868,0.4320598269391396,10.228224519486313,4
6.22124130893701,0.38062065446850535,0.3578758691062989,3.73986094299217,0.09239524690849363,14.558816829190137,198.7875869106299,0.995175487292649,3.418987233336894,0.4798364300793035,10.240197195134977,4
6.6463400392208865,0.2907319921558227,0.28621901372731035,15.023170019610443,0.06,40.07925049026108,162.0,0.9975301873774347,3.197743510785744,0.4931095068636552,9.923775147078324,4
7.481878396091182,0.33449728312705423,0.2513260024430111,4.473148772638275,0.052864087970683864,8.4077360879484,133.72817594136774,0.9957456351882735,3.1477016816612475,0.5036243207817636,9.167956014658067,4
8.233281845960258,0.2626625476768207,0.44998455378807756,1.3266254767682069,0.046,7.199691075761551,69.06656369192052,0.9943554023264132,3.1346749046463587,0.616006178484769,10.239938215152309,4
7.804303440919769,0.5794046585399594,0.3421245103199875,10.91932302812027,0.053078754896800126,34.0,188.07875489680012,0.9985909338273999,3.190119068292008,0.5036996082559899,9.552747061919925,4
6.42386017948746,0.5893000682335513,0.14238601794874597,5.234464703704108,0.05778790951566703,15.079533931624866,97.13255655270811,0.9950453867002842,3.372576833048346,0.3650371490029081,9.058324883191569,4
5.83981014106352,0.23014239420236,0.333838619903992,4.192405642540802,0.03758291269571681,73.8056957680944,132.7819634010344,0.9913146839497785,3.142275295457896,0.372037971787296,11.06208844830128,4
6.09211123751738,0.240801516875237,0.436412135001896,8.941559179201953,0.04386683520835967,60.559797749968396,161.01356929170353,0.9976024424725066,3.2766582395820167,0.4514673408334387,8.51603033750474,4
8.197926682777606,0.2520952899548795,0.35132774939583983,1.4363037107295886,0.03660167518124805,5.0,23.86722506041602,0.9917433612530209,3.0909748722812793,0.37,10.896471228854393,4
7.352631076284404,0.248853363711173,0.29,1.5175754123730338,0.03499248263918742,4.374060329898427,52.007517360812585,0.9909720677517533,2.9698496527837484,0.3686278428867955,10.913721571132045,4
8.562178933470204,0.5040790610245374,0.5575842638798194,10.390890863114672,0.17847913710926414,34.045545684426635,226.30296954371556,0.9980908908631146,2.9362178933470204,0.6319602792759142,9.413663705327991,4
7.16437667639268,0.30575067055707206,0.23205261419101542,1.2726038872678866,0.042712466472146396,7.904155490715465,60.63019436339433,0.9936054959766576,3.2895928279840256,0.48917727891247936,10.18218833819634,4
5.915585252924094,0.21233778793861402,0.28896152043135376,4.716889396930701,0.052844147470759065,39.80518433844883,199.03896313231024,0.9963641539182745,3.698180645906269,0.6937658988303625,9.97662212061386,4
7.072138682309629,0.2290150371842668,0.4590150371842668,2.942681722015106,0.050770175342995584,37.27861317690371,164.27861317690372,0.9954671679061423,3.443433581228445,0.5544277364619258,10.122982465700442,4
6.582063597232652,0.4363677266205442,0.43587432372537427,6.622870431719047,0.04468161366897279,13.591931655136051,115.63677266205443,0.9962681613668972,3.2859193165513605,0.5190581870356463,9.445740863438095,4
6.28725809009064,0.358725809009064,0.136911286486404,5.082621153157141,0.050362904504532,5.7181452252266,89.3088713513596,0.9942015768756813,3.122008050450148,0.443088713513596,9.27374980179754,4
7.143835623117238,0.34471624142108437,0.26876712462344765,3.3594911679763673,0.030696673208906393,8.60665358218721,103.3933464178128,0.993,3.0522504906679795,0.7062817959069972,11.181996074656164,4
7.580406836662177,0.3068650938659483,0.4802034183310884,13.08650938659483,0.061098714486460134,50.39186326675646,191.19593163337822,0.9987393360606298,3.2188244101997308,0.5397965816689116,9.039186326675646,4
7.341017286285654,0.36615585129144324,0.6228203457257131,10.884610371771393,0.04043593085485739,66.61558512914432,186.17965427428695,0.9976846103717715,3.08,0.47589827137143464,8.65640691451426,4
7.048647546390112,0.3600491801312687,0.5449631149015485,1.4748155745077425,0.11805901615752239,6.246926241795708,69.24938524835915,0.9928818053306459,3.120049180131269,0.5299754099343656,10.2745696738514,4
6.923785303073427,0.6341261767691143,0.22567795461014192,1.5063088384557133,0.05469905858470859,21.699058584708588,130.93691161544288,0.9934898474093626,3.2277664747676,0.468397358613171,10.36504707076457,4
8.941051304754776,0.798771727115313,0.3855788478566082,8.313683768251591,0.062259664970984625,32.56841884125796,188.90877487832273,0.9990015432441501,3.2178247125140396,0.6186316231748408,9.96140314020966,4
6.643945256268425,0.33762372228368265,0.2197753653207911,3.6376624136552853,0.04313899636492112,6.0,86.17936132313162,0.9939973956234022,3.313990876044737,0.44618813885815867,10.313899636492112,4
7.146725336588446,0.2715501774793925,0.23733626682942233,15.148908445529482,0.06435589779676594,33.88864443088148,164.48908445529483,0.9984866813341471,3.0677728886176294,0.44377728886176293,9.12445422276474,4
7.299147827952194,0.3718206425437032,0.2547085067784517,3.818206425437032,0.03377668054227613,11.04125520335355,102.34708506778452,0.9933765872985462,3.0156188280503033,0.8252914932215483,11.322331945772387,4
6.2149244486541795,0.39253721258045593,0.12537325198946808,3.5761220083382215,0.05728360394090121,28.985058658572193,113.1044767715038,0.9934149255748391,3.0825372125804558,0.34,9.2,4
6.8151727120724175,0.6305418825740149,0.042817789384877576,1.3086701211842386,0.05788078583371672,24.91329878815761,133.05418825740148,0.9927348182218899,3.170541882574015,0.3934680484736955,10.206502590888178,4
6.112943114277632,0.6070877992875328,0.06033388237866251,4.109398200056573,0.03796867266647809,6.935284428611839,29.225474047686397,0.9934580379238149,3.2987056885722366,0.4425680138120831,10.32254740476864,4
7.4881254657479435,0.5021720186056159,0.48112521734904024,10.661021893191073,0.040293751552493144,87.80700776854118,233.63984316781506,0.9966154717385493,3.018109285731644,0.5904219565058901,9.655937267126028,4
6.85414792637076,0.29724887558224555,0.28991254380156706,1.3550224883550888,0.0559345327122714,23.724887558224555,186.9170414725848,0.9937521414282506,3.308340829451696,0.5491704147258482,9.863318341096608,4
5.196665494222441,0.1568611795036909,0.36288873256299214,8.145366787901903,0.04709073357580381,66.76851526172901,152.0166725288878,0.9962820007034665,3.1376114433036415,0.3846296947654199,8.719813968049541,4
6.156732301008724,0.5750377875561614,0.020423628363140642,1.2886535397982553,0.042,23.54614159193021,79.56732301008724,0.9935865353979826,3.29978818581843,0.3879425221412214,9.479425221412214,4
6.292274462560323,0.24283269706121485,0.3723176612319031,1.7768233876809694,0.03105150358293118,6.07725537439677,61.10300716586236,0.9896907293550724,3.2984548925120643,0.3402575179146559,12.19742482085344,4
8.25202069642922,0.26207652506866885,0.232601034821461,5.365133440249023,0.037441530501373374,123.33770424793994,219.70055828639448,0.9931773216225965,3.010382625343344,0.4197377451236039,10.558469498626623,4
7.30940441680776,0.35843259719870674,0.5384325971987067,13.303134805602587,0.05425078444820692,62.59247527166375,192.93730388794827,0.9986481504945667,3.0650156889641385,0.4912539222410346,8.612539222410346,4
6.051089162271212,0.3636963874237374,0.1742375864101515,3.639142198779798,0.05885874711966162,28.467325131863635,113.16303612576263,0.9932704424292068,3.1042375864101515,0.3660857801220202,9.363036125762626,4
6.1453673126124135,0.636805096891862,0.05453673126124135,1.6883557992980824,0.032646076944944064,9.776711598596165,50.0,0.9908057930920114,3.1319240381881994,0.3757721145645978,11.016151923623601,4
5.8,0.2644515283514206,0.31112882087855154,2.533227074728691,0.03822895193384958,66.31951971472981,125.66135373643453,0.9906896681186562,3.2178061134056826,0.40670917010852364,11.210650657157661,4
6.448637109813414,0.2267569072633033,0.3554051545611612,0.7432412364892893,0.05045948454388388,24.756721638562563,110.45948454388389,0.9916367550510159,3.3300018562474074,0.4213517527021421,10.945948454388388,4
7.540613600140365,0.47406136001403654,0.3572743428872212,1.0884482278896526,0.036490973715488845,4.509026284511151,100.16967542817038,0.9904375455994385,3.0274548685774443,0.4298737256200402,11.416967542817039,4
9.522385288240136,0.49836692838884716,0.3781834791186958,1.5888073558799327,0.04851743141173244,30.223852882401346,180.59449502946825,0.9958447705764802,3.108110099410635,0.45223852882401344,9.444770576480268,4
8.02458860376044,0.5132445044714863,0.3430799459756624,3.1629896842471927,0.036,16.040556305893578,53.55133243292771,0.9924570846125201,3.013054463953233,0.2973510991057028,10.744866756707228,4
